user_id,order,username,Gem Color,nickname,follower_count,following_count,like_count,video_count,digg_count,friend_count,private_account,secret,ttSeller,verified
7.26686E+18,642,gmoneu8,,gmoneu,57,1632,0,0,24200,0,FALSE,FALSE,FALSE,FALSE
6.82839E+18,643,thomas03983,BLUE,thomas03983,56,202,0,0,2496,0,TRUE,TRUE,FALSE,FALSE
6.85306E+18,644,calamari.milkshake,,Glenn Coco,201,2582,21,2,2373,0,TRUE,TRUE,FALSE,FALSE
6.76641E+18,645,joel36827,RED,Joel,107,2151,0,0,16900,0,TRUE,TRUE,FALSE,FALSE
7.25815E+18,646,kylerbond3,,Kyler. Bond,68,259,6,0,9261,0,TRUE,TRUE,FALSE,FALSE
6.7855E+18,647,to3969,,Tanner,27,295,86,2,2131,0,FALSE,FALSE,FALSE,FALSE
7.36383E+18,648,charleyhead,,charleyhead,111,249,0,0,37700,0,FALSE,FALSE,FALSE,FALSE
7.10665E+18,649,m0nkeyman38,ORANGE,M0nkeyMan38,12,126,0,0,6670,0,FALSE,FALSE,FALSE,FALSE
6.76044E+18,650,axellvareztcg,,Axel,1266,902,32200,1,13300,0,TRUE,TRUE,FALSE,FALSE
6.934E+18,651,jesse.greenhow,,Jesse Greenhow,11,241,0,0,5590,0,TRUE,TRUE,FALSE,FALSE
6.73484E+18,652,ethanriske,RED,Ethan Riske,30,101,94,2,203,0,FALSE,FALSE,FALSE,FALSE
6.74934E+18,653,giobio123,,giobio3,13,892,0,0,225600,0,TRUE,TRUE,FALSE,FALSE
7.52776E+18,654,greggus.the.tikto,,Greggus The Obliterteth,9,9,114,13,111,0,FALSE,FALSE,FALSE,FALSE
7.15184E+18,655,user6816229666108,,TahtGuy3412,4,2098,0,0,173900,0,TRUE,TRUE,FALSE,FALSE
6.61791E+18,656,cbatch2,,chris,71,1260,152,0,180000,0,FALSE,FALSE,FALSE,FALSE
6.8005E+18,657,nithinvinothkumar,,Nithin Vinothkumar,24,238,0,0,1163,0,TRUE,TRUE,FALSE,FALSE
6.93787E+18,658,nolan.augs,,nolan.augs,22,218,0,0,4868,0,FALSE,FALSE,FALSE,FALSE
6.93995E+18,659,hello1212_hello,,123…,0,401,0,4,5287,0,TRUE,TRUE,FALSE,FALSE
7.24475E+18,660,3littlekittys0,PINK,3 little kittys ☭🇳🇴🚦,484,451,8214,318,11300,0,FALSE,FALSE,FALSE,FALSE
7.51025E+18,661,aida.nstudio,,Aidan,51,88,2149,0,2186,0,FALSE,FALSE,FALSE,FALSE
7.12519E+18,662,calebhanan,,Caleb,16,1821,1,1,196100,0,TRUE,TRUE,FALSE,FALSE
6.75787E+18,663,jack_wahl103,,jack_wahl10,87,3379,19,1,1306,0,TRUE,TRUE,FALSE,FALSE
7.33863E+18,664,dominic__k,,dominic,9,17,0,0,5156,0,FALSE,FALSE,FALSE,FALSE
6.88036E+18,665,stuffdrawnhere,,stuff drawn here,11,17,616,42,2823,0,FALSE,FALSE,FALSE,FALSE
7.19868E+18,666,beepborp58,,beebborp9898,52,309,0,0,9451,0,FALSE,FALSE,FALSE,FALSE
6.93527E+18,667,mike39394055,,user2470717457779,24,194,0,0,2451,0,FALSE,FALSE,FALSE,FALSE
17096346,668,zigzag.01,,ZigZag01,25,389,3,0,9652,0,FALSE,FALSE,FALSE,FALSE
7.52406E+18,669,secretseal6,,Seal💭🏝️,20,393,447,7,5654,0,FALSE,FALSE,FALSE,FALSE
7.37089E+18,670,juhlbeng,,Juhl,161,177,413,3,1304,0,FALSE,FALSE,FALSE,FALSE
7.07235E+18,671,lucadevidze,,lucadevidze,82,192,0,0,720,0,TRUE,TRUE,FALSE,FALSE
7.28986E+18,672,ronaldothegoat2096,BLUE,Cr7,448,1053,34600,8,51600,0,FALSE,FALSE,FALSE,FALSE
6.99684E+18,673,wcrump18,,Will.I.am,118,356,1,0,3268,0,FALSE,FALSE,FALSE,FALSE
6.9234E+18,674,joshuasturgill2,RED,Iron Father,47,505,0,0,477,0,FALSE,FALSE,FALSE,FALSE
6.96248E+18,675,andersonluttrell,,Anderson Luttrell,148,2485,1188,97,20000,0,FALSE,FALSE,FALSE,FALSE
6.72912E+18,676,denied7k,,user5496425122354,49,1127,0,0,13000,0,TRUE,TRUE,FALSE,FALSE
6.70864E+18,677,lessons.with.mike,,Mike,120,609,108,16,471,0,FALSE,FALSE,FALSE,FALSE
6.97745E+18,678,rayb0h,,rayb0h,219,2514,0,0,53600,0,FALSE,FALSE,FALSE,FALSE
6.96509E+18,679,zanith,,zanith,25,121,1,0,52600,0,FALSE,FALSE,FALSE,FALSE
7.38016E+18,680,g_finn2,RED,g_finn2,14,26,188,18,3297,0,TRUE,TRUE,FALSE,FALSE
6.80278E+18,681,kguzman1207,,Kevin Guzman,1,1026,0,0,49000,0,TRUE,TRUE,FALSE,FALSE
6.8281E+18,682,stepbro_tysean,,Tysean Pullens,202,542,2573,46,2564,0,FALSE,FALSE,FALSE,FALSE
6.9119E+18,683,707_carson,RED,Carson,2496,9905,8211,4,315900,0,FALSE,FALSE,FALSE,FALSE
6.75718E+18,684,the_messiah69420,,yourmom,30,77,22,3,3530,0,TRUE,TRUE,FALSE,FALSE
6.90928E+18,685,dfchennault,,Dalt,461,2150,18000,171,129800,0,FALSE,FALSE,FALSE,FALSE
7.20466E+18,686,nick_zobel,,Nick Zobel,6,180,0,0,719,0,FALSE,FALSE,FALSE,FALSE
6.9043E+18,687,iangruss5,,IanGrus,60,62,0,0,342,0,FALSE,FALSE,FALSE,FALSE
7.42826E+18,688,cartfein77,,cartfein77,39,360,0,0,12900,0,FALSE,FALSE,FALSE,FALSE
7.28282E+18,689,jboncz0,,Jboncz,7,102,0,0,345,0,FALSE,FALSE,FALSE,FALSE
6.75641E+18,690,_ireallydontcaretbh_,,snowflake.,316,429,2908,1,9240,0,FALSE,FALSE,FALSE,FALSE
6.81557E+18,691,chase_rob0,,Chase,15,226,30,0,5507,0,FALSE,FALSE,FALSE,FALSE
6.71371E+18,692,s.aammppyy,,sampy,281,403,1212,4,188200,0,FALSE,FALSE,FALSE,FALSE
7.24716E+18,693,mrbluejohn,,Dezmonddd👽🤞,101,169,38,1,13200,0,FALSE,FALSE,FALSE,FALSE
7.53931E+18,694,momo_._edits,PINK,MoMo(桃),21,106,423,5,2261,0,FALSE,FALSE,FALSE,FALSE
7.42271E+18,695,acebandaid,,acebandaid,22,373,0,0,12200,0,FALSE,FALSE,FALSE,FALSE
7.43273E+18,696,z41997,RED,Z,21,668,5,9,2155,0,FALSE,FALSE,FALSE,FALSE
7.12604E+18,697,fdragon07,,FDragon07,6,113,1,0,369,0,TRUE,TRUE,FALSE,FALSE
6.7641E+18,698,funkybunky57,,Funkybunky,345,763,6524,10,304600,0,FALSE,FALSE,FALSE,FALSE
7.03537E+18,699,zhackywhacky,,Zhackywhacky,104,57,111,0,75800,0,FALSE,FALSE,FALSE,FALSE
7.47125E+18,700,cody.daniels2,RED,Cody Daniels,44,103,0,0,2782,0,FALSE,FALSE,FALSE,FALSE
6.70149E+18,701,emanuel_patino,,Emanuel Patino,291,1469,148,1,460200,0,FALSE,FALSE,FALSE,FALSE
7.08672E+18,702,user356252638,RED,.,518,192,0,0,72000,0,FALSE,FALSE,FALSE,FALSE
7.08629E+18,703,jackt9506,RED,jackt9506,1,1428,0,0,43200,0,FALSE,FALSE,FALSE,FALSE
6.90107E+18,704,jasonk1a2b3c,,Jason Ken,70,93,0,0,6290,0,FALSE,FALSE,FALSE,FALSE
6.6294E+18,705,lormran,,Gabe,310,8937,149,8,171300,0,FALSE,FALSE,FALSE,FALSE
6.91325E+18,706,matteo_playz123,,Matteo_Playz,1481,2416,1420,4,45200,0,FALSE,FALSE,FALSE,FALSE
6.95553E+18,707,firballe1,,firballe1,15,421,0,0,111300,0,TRUE,TRUE,FALSE,FALSE
6.95338E+18,708,banzo_beans,,Garbanzo & Beans,69,510,1343,33,19300,0,FALSE,FALSE,FALSE,FALSE
7.39426E+18,709,aj155791,,Aarush Jhaveri,105,84,23,1,2548,0,FALSE,FALSE,FALSE,FALSE
7.3704E+18,710,j_rod711,,j_rod711,1,81,0,0,2352,0,FALSE,FALSE,FALSE,FALSE
6.8223E+18,711,wilder_rizza,,wilder_rizza,103,42,328,3,1308,0,FALSE,FALSE,FALSE,FALSE
6.64285E+18,712,dankbaconator73,RED,DankBaconator73,68,63,502,26,1394,0,FALSE,FALSE,FALSE,FALSE
6.62702E+18,713,alex_chimera,,Alex chimera,201,986,2692,0,51700,0,FALSE,FALSE,FALSE,FALSE
7.1734E+18,714,tydevine0,,TyDevine0,237,353,3581,3,5444,0,FALSE,FALSE,FALSE,FALSE
6.62641E+18,715,strawberrypiehater,RED,Noodle,139,203,18,1,5625,0,FALSE,FALSE,FALSE,FALSE
7.0416E+18,716,user746489573785,,user746489573785,8,283,0,1,12800,0,TRUE,TRUE,FALSE,FALSE
7.10329E+18,717,drcotton1,,DrCotton,52,1519,36,9,65800,0,FALSE,FALSE,FALSE,FALSE
6.84981E+18,718,kendrik_13,,Kendrik🤘,45,127,105,3,3768,0,FALSE,FALSE,FALSE,FALSE
6.84981E+18,719,kendrik_13,,Kendrik🤘,45,127,105,3,3768,0,FALSE,FALSE,FALSE,FALSE
6.5492E+18,720,_forzalover_,,Forzalover,449,4905,745,32,28300,0,FALSE,FALSE,FALSE,FALSE
7.00232E+18,721,coletex.19,,Cole,351,774,2,0,4976,0,FALSE,FALSE,FALSE,FALSE
6.65579E+18,722,rbs.mp4,,Ringolds,64,218,120,3,5085,0,FALSE,FALSE,FALSE,FALSE
7.07819E+18,723,freshprincee801,GREEN,Dechion Davis,28,247,0,0,1288,0,FALSE,FALSE,FALSE,FALSE
7.01654E+18,724,sethsmasal,,Seth,131,327,30,0,193800,0,FALSE,FALSE,FALSE,FALSE
7.43959E+18,725,owenfromalaska,,Owen growin Owen,71,116,78,2,1570,0,FALSE,FALSE,FALSE,FALSE
6.72813E+18,726,kaikoverchuk,,Kai Koverchuk,208,176,6829,215,20200,0,FALSE,FALSE,FALSE,FALSE
6.60315E+18,727,bigz_4jc,,Big-Z,1112,337,248900,251,52900,0,FALSE,FALSE,FALSE,FALSE
6.70367E+18,728,malachin9,,Malachi,137,149,146,3,68900,0,TRUE,TRUE,FALSE,FALSE
6.89295E+18,729,le_goopy_guy,,Le Goopy Guy,75,1077,0,0,10100,0,FALSE,FALSE,FALSE,FALSE
7.11212E+18,730,fresh_.2006,,Logan_.f,827,122,137400,527,54800,0,FALSE,FALSE,FALSE,FALSE
7.18112E+18,731,d1yearner__,,￶,225,3567,1103,13,126800,0,FALSE,FALSE,FALSE,FALSE
7.00609E+18,732,spencersher,RED,Spencer Sher,290,4352,655,16,77500,0,FALSE,FALSE,FALSE,FALSE
7.03008E+18,733,robertdigiacomo.39,,The Roblin,10900,230,980100,533,3664,0,FALSE,FALSE,FALSE,FALSE
7.12011E+18,734,0uroboros__,PURPLE,john__,1,110,0,0,3287,0,FALSE,FALSE,FALSE,FALSE
6.75793E+18,735,starryyskyettv,,starryyskye,3767,993,951700,3,149600,0,FALSE,FALSE,FALSE,FALSE
7.09744E+18,736,cam_morse,RED,Cam Morse,78,380,3,0,30600,0,FALSE,FALSE,FALSE,FALSE
7.33426E+18,737,.ashaple,,ash,22,251,0,0,2651,0,FALSE,FALSE,FALSE,FALSE
7.32034E+18,738,bryan.mucica,,Bryan Mucica,54,70,0,0,1756,0,FALSE,FALSE,FALSE,FALSE
6.90027E+18,739,zerkkkkkkkk,RED,😱,84,350,299,0,55100,0,FALSE,FALSE,FALSE,FALSE
6.95548E+18,740,josepht_25,,Joey,206,254,0,0,2992,0,TRUE,TRUE,FALSE,FALSE
7.00422E+18,741,grayallingham,,gray,134,573,11,0,41400,0,TRUE,TRUE,FALSE,FALSE
6.79943E+18,742,jessicahsmith2001,,jessicahsmith,37,423,28,2,3466,0,FALSE,FALSE,FALSE,FALSE
7.3597E+18,743,philipg37,,philipg37,4,34,0,0,1266,0,TRUE,TRUE,FALSE,FALSE
6.90403E+18,744,13._432,RED,.,21,83,0,0,2991,0,TRUE,TRUE,FALSE,FALSE
6.88533E+18,745,fantasyfarmerr,,Ryan,189,847,504,23,41800,0,TRUE,TRUE,FALSE,FALSE
7.11275E+18,746,user18399399292881818939,,MovieGuy,20,227,0,0,15100,0,TRUE,TRUE,FALSE,FALSE
6.57542E+18,747,invasive23325,,_invasive_,1,292,0,0,67900,0,TRUE,TRUE,FALSE,FALSE
6.87391E+18,748,aligary,,aligary,75,62,2385,129,385,0,FALSE,FALSE,FALSE,FALSE
7.55867E+18,749,imsotuffmaknee,GREEN,imsotuffmaknee,32,82,0,0,6224,0,TRUE,TRUE,FALSE,FALSE
6.98636E+18,750,graysonangus,,Gray,69,366,676,35,13000,0,FALSE,FALSE,FALSE,FALSE
7.38274E+18,751,shadow_real27,BLUE,Shadow,45,1398,79,4,7477,0,FALSE,FALSE,FALSE,FALSE
3.00569E+17,752,cartersooch,,Carter,60,520,203,2,26100,0,FALSE,FALSE,FALSE,FALSE
7.4227E+18,753,coltoningle3,PINK,Colton,79,367,204,19,4671,0,TRUE,TRUE,FALSE,FALSE
7.10316E+18,754,.yuigon,BLUE,Midnight,74,376,221,7,575,0,FALSE,FALSE,FALSE,FALSE
6.78871E+18,755,nero321,,nero321,149,993,72,1,441900,0,FALSE,FALSE,FALSE,FALSE
7.35624E+18,756,.sk.99,,sk99,113,485,0,0,7671,0,FALSE,FALSE,FALSE,FALSE
7.51974E+18,757,bathmarr,RED,ExplosionHB!,24,139,289,16,847,0,FALSE,FALSE,FALSE,FALSE
6.81501E+18,758,moonkiller_1213,,Moonkiller1213,28,389,0,0,43100,0,FALSE,FALSE,FALSE,FALSE
6.53202E+18,759,andrewharton_,,dubski,25,39,138,2,54800,0,FALSE,FALSE,FALSE,FALSE
6.82444E+18,760,slimreaper421,,SLIMREAPERYT,56,1137,56,11,1444,0,FALSE,FALSE,FALSE,FALSE
7.09153E+18,761,ky_elite,,Ky Elite,456,924,562,14,434200,0,FALSE,FALSE,FALSE,FALSE
6.61757E+18,762,killerorangutan1,,killerorangutan1,1,153,59,0,2933,0,TRUE,TRUE,FALSE,FALSE
7.08688E+18,763,tankboiiizaphireidc,,tankboiiizaphireidc,50,2607,3,0,22800,0,TRUE,TRUE,FALSE,FALSE
7.0928E+18,764,byeah20,,Cielo,9,55,0,0,4762,0,FALSE,FALSE,FALSE,FALSE
7.47586E+18,765,sr71blackbird7112,ORANGE,SR-71,92,657,1153,12,4452,0,FALSE,FALSE,FALSE,FALSE
7.22944E+18,766,lucas_ramsey836,,Lucas,11,934,0,0,82800,0,TRUE,TRUE,FALSE,FALSE
6.8743E+18,767,jaceriker,,Jace,70,1777,58,13,142300,0,FALSE,FALSE,FALSE,FALSE
6.61786E+18,768,bestiswill9,RED,William Holloway,69,561,316,19,96000,0,FALSE,FALSE,FALSE,FALSE
7.57796E+18,769,asian_aid3n,,Asian•Aiden,41,46,69,1,2583,0,FALSE,FALSE,FALSE,FALSE
7.23681E+18,770,illumi.qii3,,illumi,112,827,46,3,6367,0,FALSE,FALSE,FALSE,FALSE
6.61944E+18,771,broclobsterrr,,BrocLobsterrr,196,346,1223,7,57300,0,FALSE,FALSE,FALSE,FALSE
7.2728E+18,772,brock.riley,,Brock Riley,671,5987,102,2,6546,0,FALSE,FALSE,FALSE,FALSE
6.71295E+18,773,jtwaller0,,jt,134,138,83,5,13800,0,FALSE,FALSE,FALSE,FALSE
6.88695E+18,774,levilobbes56,,LeviLobbes56,155,891,2666,0,18300,0,FALSE,FALSE,FALSE,FALSE
7.04552E+18,775,antivoids,PURPLE,chara &,137,1408,5516,1239,266400,0,TRUE,TRUE,FALSE,FALSE
6.65284E+18,776,meganschill10,,Megan,128,137,433,10,24600,0,FALSE,FALSE,FALSE,FALSE
